"id","name","nickname","dob","age","height","weight","reach","stance","winstreak","wins","losses","draws","belt","SLpM","Str_Acc","SApM","Str_Def","TD_Avg","TD_Acc","TD_Def","Sub_Avg"
175,"Austin Arnett","","Oct 22, 1991",33,"6' 0""",145,72.0,"Orthodox",0,16,6,0,0,4.52,41,6.38,62,0.44,18,57,0.2
176,"Ricardo Arona","The Brazilian Tiger","Jul 17, 1978",46,"5' 11""",205,0.0,"Orthodox",0,14,5,0,0,1.66,48,1.15,57,2.41,48,58,1.2
177,"Eli Aronov","The Israeli Tank","Jun 06, 1996",29,"5' 10""",185,72.0,"Orthodox",0,6,1,0,0,8.92,68,6.49,38,12.16,100,0,0.0
178,"Chalid Arrab","Die Faust","May 28, 1975",50,"5' 11""",205,0.0,"Orthodox",0,7,3,0,0,1.56,34,1.63,56,3.05,75,37,1.0
179,"Akbarh Arreola","El Caballero","Jan 14, 1983",42,"5' 10""",155,71.0,"Southpaw",0,23,11,1,0,2.32,45,4.01,56,1.07,100,33,0.4
180,"Matt Arroyo","No Regard","Sep 01, 1982",42,"5' 10""",170,72.0,"Orthodox",0,3,3,0,0,1.62,47,2.01,58,2.12,36,100,5.3
181,"Antonio Arroyo","","Jul 01, 1989",36,"6' 3""",185,73.0,"Orthodox",0,9,5,0,0,2.82,66,2.02,50,1.14,41,41,0.2
182,"Gilles Arsene","","",0,"5' 9""",190,0.0,"Southpaw",0,1,1,0,0,0.06,10,2.45,32,0.0,0,0,0.0
183,"Veta Arteaga","","",0,"5' 7""",125,0.0,"",0,3,1,0,0,3.2,36,1.92,65,0.0,0,40,0.0
184,"Cesar Arzamendia","Goku","Jan 31, 1991",34,"5' 11""",155,0.0,"Orthodox",0,8,3,0,0,5.37,45,5.2,56,7.32,75,0,2.4
185,"Kai Asakura","","Oct 31, 1993",31,"5' 8""",125,69.0,"Orthodox",0,21,5,0,0,2.4,58,4.52,38,0.0,0,57,0.0
186,"Teddy Ash","Bear","Dec 27, 1989",35,"6' 1""",185,73.0,"Switch",0,14,5,0,0,7.27,61,6.8,28,0.0,0,100,0.0
187,"Arman Ashimov","Mustafa Ozturik","Jan 14, 1992",33,"5' 6""",125,0.0,"",0,11,3,1,0,0.0,0,0.0,0,0.0,0,0,0.0
188,"Yanal Ashmouz","Red Fox","Mar 31, 1995",30,"5' 9""",155,69.0,"Orthodox",0,8,2,0,0,2.88,50,4.78,50,3.24,38,64,0.0
189," Asjabharan","","Jul 31, 1992",32,"5' 6""",135,0.0,"",0,7,6,0,0,0.0,0,0.0,0,0.0,0,0,0.0
190,"Askar Askar","AK-47","Aug 19, 1994",30,"5' 7""",145,69.0,"Orthodox",0,11,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
191,"Askar Askarov","Bullet","Oct 09, 1992",32,"5' 6""",125,67.0,"Orthodox",0,14,1,1,0,3.05,54,2.8,57,2.6,24,66,0.4
192,"Cyril Asker","Silverback","Dec 24, 1985",39,"6' 0""",247,74.0,"Orthodox",0,9,4,0,0,3.35,39,5.82,35,4.41,62,100,0.9
193,"Khusein Askhabov","Nohcho","Feb 13, 1995",30,"5' 8""",145,69.0,"Orthodox",0,23,1,0,0,2.0,26,4.13,56,0.0,0,66,0.0
194,"Ben Askren","Funky","Jul 18, 1984",40,"5' 11""",170,73.0,"Orthodox",0,19,2,0,0,3.64,49,5.66,36,4.33,55,0,0.9
195,"Ibo Aslan","The Last Ottoman","Apr 23, 1996",29,"6' 3""",205,77.0,"Orthodox",0,14,2,0,0,7.84,50,4.43,63,0.0,0,83,0.0
196,"Tom Aspinall","","Apr 11, 1993",32,"6' 5""",256,78.0,"Orthodox",3,15,3,0,1,8.07,67,2.89,65,3.27,100,100,1.6
197,"Bruno Assis","Brunao","May 23, 1992",33,"6' 2""",185,0.0,"Orthodox",0,8,4,0,0,1.27,43,3.2,36,2.0,50,66,1.0
198,"Junior Assuncao","","Jun 24, 1981",44,"5' 9""",145,72.0,"Orthodox",0,16,6,0,0,3.31,62,2.06,44,2.43,24,66,0.7
199,"Raphael Assuncao","","Jul 19, 1982",42,"5' 5""",135,66.0,"Orthodox",0,28,10,0,0,3.22,42,2.5,66,1.65,39,78,0.2
200,"Michael Aswell","The Texas Kid","Sep 27, 2000",24,"5' 8""",155,69.0,"Orthodox",0,10,3,0,0,9.1,44,7.93,54,0.0,0,57,0.0
201,"Bazigit Atajev","Volk","",0,"6' 1""",230,0.0,"Orthodox",0,17,1,0,0,0.87,41,3.14,49,1.0,33,0,0.0
202,"Rich Attonito","The Raging Bull","Jun 16, 1977",48,"5' 10""",170,72.0,"Orthodox",0,10,5,0,0,2.28,47,2.13,59,0.74,37,75,0.0
203,"Olivier Aubin-Mercier","The Canadian Gangster","Feb 23, 1989",36,"5' 9""",155,70.0,"Southpaw",0,11,5,0,0,2.48,51,2.97,55,2.36,33,70,0.5
204,"Pat Audinwood","Awesomely Awesome","Apr 16, 1986",39,"6' 0""",155,0.0,"Orthodox",0,11,2,1,0,1.17,12,4.31,41,0.8,50,0,0.0
205,"Jose Augusto","Gugu","Mar 28, 1992",33,"6' 3""",251,0.0,"",0,6,2,0,0,0.0,0,0.0,0,0.0,0,0,0.0
206,"Marcus Aurelio","Maximus","Aug 18, 1973",51,"5' 10""",155,74.0,"Orthodox",0,22,10,0,0,1.42,33,2.27,59,1.69,27,27,1.3
207,"David Avellan","","",0,"5' 9""",185,0.0,"Orthodox",0,2,1,0,0,3.33,25,10.0,57,0.0,0,0,0.0
208,"Blas Avena","The Disciple","Jun 30, 1983",42,"6' 0""",170,74.0,"Orthodox",0,8,7,0,0,2.34,47,3.36,43,2.37,80,50,1.8
209,"Levi Avera","","May 17, 1982",43,"6' 1""",170,0.0,"",0,18,15,0,0,0.0,0,0.0,0,0.0,0,0,0.0
210,"Anthony Avila","","Dec 29, 1988",36,"5' 7""",145,0.0,"",1,13,5,0,0,0.0,0,0.0,0,0.0,0,0,0.0
211,"Chris Avila","","Jan 16, 1993",32,"5' 10""",145,0.0,"Orthodox",0,5,4,0,0,2.37,30,4.17,48,0.0,0,46,0.0
212,"Julia Avila","Raging Panda","May 11, 1988",37,"5' 7""",135,68.0,"Orthodox",0,9,4,0,0,2.81,42,3.28,55,0.63,37,52,0.2
213,"Saad Awad","Assassin","Jun 07, 1983",42,"5' 11""",155,0.0,"",0,20,9,0,0,2.13,26,1.87,60,0.5,16,100,0.5
214,"Javy Ayala","Eye Candy","Aug 20, 1988",36,"6' 1""",265,0.0,"",0,10,5,0,0,0.83,25,5.0,33,0.0,0,0,0.0
215,"Jessin Ayari","","May 31, 1992",33,"6' 0""",155,73.0,"Orthodox",0,16,6,0,0,3.53,37,3.59,58,0.0,0,50,0.3
216,"Abu Azaitar","Captain Morocco","Mar 10, 1986",39,"5' 9""",185,76.0,"Orthodox",0,14,4,1,0,4.38,43,4.32,51,1.0,37,42,0.0
217,"Ottman Azaitar","Bulldozer","Feb 20, 1990",35,"5' 8""",155,71.0,"Switch",0,13,3,0,0,4.43,44,4.11,52,0.0,0,100,0.0
218,"Niklas Backstrom","","Aug 22, 1989",35,"6' 1""",145,0.0,"Orthodox",0,11,3,0,0,1.12,41,3.65,40,2.92,80,72,2.2
219,"Seth Baczynski","The Polish Pistola","Oct 26, 1981",43,"6' 3""",170,75.0,"Orthodox",0,20,14,0,0,3.08,31,3.14,51,0.89,16,48,0.8
220,"Abdul Azeem Badakhshi","The Afghan Lion","",0,"",145,0.0,"",0,13,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
221,"Ryan Bader","Darth","Jun 07, 1983",42,"6' 2""",205,74.0,"Orthodox",2,23,5,0,0,2.82,43,1.39,71,3.37,44,80,0.4
222,"Izabela Badurek","","Jul 11, 1991",33,"5' 5""",115,0.0,"Orthodox",0,6,3,0,0,3.74,71,4.9,32,1.75,12,100,0.0
223,"Miguel Baeza","Caramel Thunder","Aug 23, 1992",32,"6' 2""",170,74.0,"Orthodox",0,10,4,0,0,4.09,49,5.92,46,0.36,22,54,2.0
224,"Ali Bagautinov","Puncher","Jun 10, 1985",40,"5' 4""",125,65.0,"Orthodox",0,15,6,0,0,2.85,42,3.09,52,2.51,36,65,0.3
225,"Mehdi Baghdad","The Sultan","Apr 13, 1985",40,"6' 1""",155,0.0,"Orthodox",0,11,5,0,0,3.13,30,4.56,46,0.0,0,33,0.0
226,"Melsik Baghdasaryan","The Gun","Jan 28, 1992",33,"5' 9""",145,70.0,"Southpaw",0,8,3,0,0,5.04,59,3.14,56,0.0,0,72,0.0
227,"Siyar Bahadurzada","The Great","Apr 17, 1984",41,"5' 11""",170,73.0,"Orthodox",0,24,8,1,0,2.91,40,3.23,49,1.32,61,62,0.3
228,"Ignacio Bahamondes","La Jaula","Aug 27, 1997",27,"6' 3""",155,75.0,"Orthodox",0,17,6,0,0,6.55,45,4.33,56,0.0,0,75,0.4
229,"Bahatebole Batebolati","Lion King","Sep 12, 1997",27,"5' 8""",170,71.0,"Southpaw",2,10,1,1,0,4.02,45,4.83,61,1.34,66,100,0.0
230,"Shamar Bailey","","Sep 22, 1982",42,"5' 9""",155,75.0,"Southpaw",0,16,11,0,0,1.56,20,3.91,69,1.5,33,37,0.0
231,"Jordan Bailey","","",0,"5' 9""",145,0.0,"",0,6,3,0,0,1.74,40,0.29,0,4.35,100,0,4.3
232,"Scott Baker","","",0,"6' 0""",210,0.0,"",0,1,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
233,"Bryan Baker","The Beast","Oct 13, 1985",39,"6' 3""",185,0.0,"Orthodox",0,18,5,0,0,1.78,52,2.83,45,0.44,50,37,0.9
234,"Jin Bala","","",0,"5' 9""",155,0.0,"",0,23,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
235," Balajin","The Snow Leopard","Mar 31, 1992",33,"5' 9""",145,72.0,"Orthodox",0,23,4,0,0,1.4,33,2.73,50,2.0,20,66,0.0
236,"Oluwale Bamgbose","Holy War Angel","Aug 04, 1987",37,"5' 11""",185,78.0,"Switch",0,6,4,0,0,2.45,48,2.7,55,0.94,33,37,0.0
237,"Stephen Banaszak","","Dec 07, 1990",34,"6' 0""",145,0.0,"",0,5,5,0,0,4.2,47,1.15,66,0.0,0,100,1.9
238,"Marcin Bandel","Bomba","Oct 10, 1989",35,"5' 10""",155,0.0,"Orthodox",0,15,7,0,0,0.79,50,5.26,23,0.0,0,0,0.0
239,"Humberto Bandenay","","Sep 04, 1994",30,"5' 11""",145,71.0,"Southpaw",0,14,7,0,0,2.22,41,4.79,41,2.9,46,62,0.5
240,"Tae Hyun Bang","Supernatural","Apr 15, 1983",42,"5' 9""",155,71.0,"Switch",0,18,10,0,0,2.72,38,2.07,66,0.49,33,57,0.5
241,"Yohan Banks","","",0,"",0,0.0,"",2,2,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
242,"Shauna Bannon","Mama B","Oct 23, 1993",31,"5' 5""",115,65.0,"Switch",2,7,1,0,0,4.77,43,3.88,44,0.0,0,42,0.8
243,"Antonio Banuelos","","Sep 23, 1979",45,"5' 5""",135,63.0,"Orthodox",0,20,11,1,0,2.69,33,3.15,58,1.62,62,86,0.4
244,"Iwo Baraniewski","","Nov 20, 1998",26,"",205,0.0,"",0,5,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
245,"Renan Barao","The Baron","Jan 31, 1987",38,"5' 6""",145,70.0,"Orthodox",0,34,9,0,0,3.78,36,3.9,57,1.49,41,91,0.5
246,"Junior Barata","","Jan 25, 1982",43,"5' 10""",170,0.0,"Orthodox",0,9,3,1,0,4.03,33,8.46,34,0.0,0,0,0.0
247,"Maycee Barber","The Future","May 18, 1998",27,"5' 5""",125,65.0,"Switch",6,14,2,0,0,4.7,53,2.9,54,1.44,43,53,0.1
248,"Bryan Barberena","Bam Bam","May 03, 1989",36,"6' 0""",185,72.0,"Southpaw",0,18,12,0,0,5.35,48,4.59,44,0.13,22,50,0.3
249,"Dani Barbir","","",0,"",185,0.0,"",0,7,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
250,"Dione Barbosa","The Witch","May 08, 1992",33,"5' 6""",125,66.0,"Orthodox",1,8,3,0,0,2.35,50,2.73,67,1.93,33,42,2.3
251,"Marcio Barbosa","Ticoto","May 22, 1998",27,"",145,0.0,"",0,16,2,0,0,0.0,0,0.0,0,0.0,0,0,0.0
252,"Edson Barboza","Junior","Jan 21, 1986",39,"5' 11""",155,75.0,"Orthodox",0,24,12,0,0,4.11,44,4.65,56,0.45,50,72,0.1
253,"Raoni Barcelos","","May 01, 1987",38,"5' 7""",135,67.0,"Orthodox",3,20,5,0,0,4.87,52,4.4,60,2.33,33,85,0.6
254,"Daniel Barez","","Dec 10, 1988",36,"5' 6""",125,66.0,"Orthodox",0,17,7,0,0,3.65,49,5.95,50,1.93,28,80,0.6
255,"Danny Barlow","LeftHand2God","Aug 02, 1995",29,"6' 2""",170,79.0,"Southpaw",0,9,1,0,0,5.62,50,3.7,51,0.0,0,100,0.0
256,"Luke Barnatt","The Bigslow","Apr 13, 1988",37,"6' 6""",185,77.0,"Orthodox",0,13,4,0,0,4.43,36,3.87,59,0.63,42,63,0.4
257,"James Barnes","Mooka","May 28, 1982",43,"5' 8""",135,71.0,"Orthodox",0,14,5,0,0,0.57,34,3.02,39,1.08,16,40,0.0
258,"Nick Barnes","","",0,"5' 11""",170,0.0,"",0,11,2,0,0,2.86,29,8.93,51,5.36,100,100,5.4
259,"Shonte Barnes","Shyne","Feb 09, 1987",38,"5' 11""",185,76.0,"Southpaw",0,6,2,1,0,2.32,38,1.55,67,0.0,0,60,0.0
260,"Josh Barnett","The Warmaster","Nov 10, 1977",47,"6' 3""",250,78.0,"Orthodox",1,35,8,0,0,3.2,50,2.11,57,1.26,55,55,1.4
261,"Chris Barnett","Beastboy","Jun 14, 1986",39,"5' 9""",265,75.0,"Orthodox",0,23,9,0,0,4.21,47,6.53,39,0.0,0,33,0.0
262,"Chris Barnhizer","","",0,"",0,0.0,"",1,2,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
263,"David Baron","","Feb 15, 1973",52,"5' 6""",155,0.0,"Switch",0,17,4,1,0,1.17,30,2.1,56,0.0,0,14,0.7
264,"Phil Baroni","The New York Bad Ass","Apr 16, 1976",49,"5' 9""",170,72.0,"Orthodox",0,15,18,0,0,2.77,45,3.93,40,1.46,47,60,0.5
265,"Dan Barrera","The Fireman","Dec 23, 1980",44,"5' 9""",170,0.0,"Orthodox",0,3,1,0,0,0.8,70,1.2,28,1.0,8,0,0.0
266,"Carlos Barreto","","",0,"6' 4""",230,0.0,"Orthodox",1,14,9,0,0,0.0,0,0.0,0,0.0,0,0,0.0
267,"Peter Barrett","Slippery","Aug 10, 1986",38,"5' 10""",145,73.0,"Southpaw",0,11,5,0,0,4.18,61,4.32,42,1.39,22,66,0.0
268,"Marc-Andre Barriault","Powerbar","Feb 18, 1990",35,"6' 1""",185,74.0,"Orthodox",1,17,9,0,0,6.02,47,5.57,52,0.21,25,67,0.1
269,"David Barrios","","",0,"5' 6""",145,0.0,"",0,4,8,0,0,0.0,0,0.0,0,0.0,0,0,0.0
270,"Alexandre Barros","Baixinho","Nov 19, 1976",48,"5' 9""",170,0.0,"Southpaw",0,22,11,0,0,0.98,40,4.05,36,1.84,50,100,0.0
271,"Ricardo Barros","","Mar 22, 1976",49,"6' 1""",205,0.0,"",0,2,2,0,0,0.0,0,8.22,31,0.0,0,100,0.0
272,"Francimar Barroso","Bodao","Feb 28, 1980",45,"6' 1""",205,75.0,"Orthodox",0,19,7,0,0,2.77,52,3.07,59,2.22,24,83,0.0
273,"Pat Barry","HD","Jul 07, 1979",46,"5' 11""",235,74.0,"Orthodox",0,8,7,0,0,2.72,52,3.54,59,0.0,0,76,0.2
274,"Dean Barry","The Sniper","Jul 03, 1992",33,"5' 10""",170,72.0,"Orthodox",0,4,2,0,0,9.31,40,4.66,51,0.0,0,100,0.0
275,"Enrique Barzola","El Fuerte","Apr 28, 1989",36,"5' 7""",145,70.0,"Orthodox",0,17,5,2,0,3.91,41,2.97,68,4.2,45,66,0.3
276,"Javid Basharat","The Snow Leopard","Sep 07, 1995",29,"5' 9""",135,69.0,"Orthodox",0,14,2,0,0,5.41,53,2.96,61,1.62,40,83,0.2
277,"Farid Basharat","Ferocious","Aug 02, 1997",27,"5' 8""",135,71.0,"Orthodox",5,13,0,0,0,4.36,55,2.57,59,3.97,44,80,0.5
278,"Austin Bashi","","Sep 29, 2001",23,"5' 6""",145,70.0,"Orthodox",0,13,1,0,0,1.94,48,2.71,46,8.39,39,62,1.3
279,"Stephen Bass","Bigfish","Nov 14, 1982",42,"5' 9""",145,0.0,"Orthodox",0,11,2,0,0,4.87,52,5.87,55,0.0,0,0,0.0
280,"Sean Bassett","","",0,"",155,0.0,"",0,0,4,0,0,0.0,0,0.0,0,0.0,0,0,0.0
281,"Ryan Bastianelli","Relentless","",0,"5' 5""",135,0.0,"",1,6,7,0,0,0.0,0,0.0,0,0.0,0,0,0.0
282,"Shayna Baszler","The Queen of Spades","Aug 08, 1980",44,"5' 7""",135,0.0,"Orthodox",0,15,11,0,0,2.49,30,6.36,51,0.67,18,44,1.3
283,"Namsrai Batbayar","Steppe Warrior","Dec 29, 2000",24,"5' 4""",125,68.0,"Orthodox",1,8,1,0,0,3.57,37,4.01,47,3.25,33,0,0.0
284,"Michel Batista","","Apr 20, 1984",41,"6' 3""",260,0.0,"Orthodox",0,4,1,0,0,0.0,0,4.03,40,6.72,50,0,0.0
285,"Bryan Battle","The Butcher","Sep 21, 1994",30,"6' 1""",185,77.0,"Orthodox",2,13,2,0,0,5.12,52,4.11,44,0.77,17,53,0.4
286,"Alan Baudot","The Black Samourai","Feb 01, 1988",37,"6' 3""",243,79.0,"Orthodox",0,8,3,0,0,5.36,58,4.82,46,0.0,0,62,0.0
287,"Mario Bautista","","Jul 01, 1993",32,"5' 9""",135,69.0,"Switch",8,16,2,0,0,6.13,49,4.45,55,1.67,33,67,0.8
288,"Chris Beal","Real Deal","Aug 06, 1985",39,"5' 7""",125,69.0,"Orthodox",0,10,5,0,0,3.45,35,3.18,61,1.6,58,78,0.2
289,"Donovan Beard","The Highlight Reel","Nov 05, 1989",35,"6' 2""",185,78.0,"Orthodox",0,7,2,0,0,0.0,0,5.77,28,0.0,0,0,0.0
290,"Rudy Bears","","",0,"5' 11""",170,0.0,"Southpaw",0,16,15,0,0,1.27,29,2.53,50,0.0,0,0,0.0
291,"Ariel Beck","","Sep 16, 1990",34,"5' 6""",125,66.0,"Southpaw",0,4,5,0,0,4.44,34,4.31,64,0.0,0,0,0.0
292,"Jack Becker","","Dec 20, 1992",32,"5' 8""",155,71.0,"Orthodox",0,13,6,0,0,1.01,39,5.82,26,1.68,50,0,0.0
293,"Jeff Bedard","Little Popeye","Feb 06, 1970",55,"5' 6""",145,0.0,"Orthodox",0,13,3,0,0,0.8,51,0.0,100,3.43,66,100,2.6
294,"Eric Bedard","Lucky Strikes","Sep 11, 1984",40,"6' 2""",239,0.0,"",0,6,7,0,0,6.37,35,8.54,52,0.0,0,0,0.0
295,"Johnny Bedford","Brutal","Jan 06, 1983",42,"5' 10""",135,71.0,"Orthodox",0,21,13,1,0,4.53,50,1.75,63,1.83,62,62,0.0
296,"Rolando Bedoya","The Machine","Jan 13, 1997",28,"5' 11""",155,74.0,"Orthodox",0,14,4,0,0,7.29,49,6.38,52,0.0,0,33,0.0
297,"Chase Beebe","","Mar 29, 1985",40,"5' 7""",135,67.0,"Orthodox",0,24,13,1,0,2.17,38,1.64,69,2.49,42,41,0.9
298,"Lyle Beerbohm","Fancy Pants","Feb 05, 1979",46,"5' 10""",155,0.0,"Southpaw",0,24,3,0,0,1.98,55,1.61,54,2.1,23,64,0.3
299,"Allan Begosso","Mini","Nov 23, 1995",29,"5' 5""",135,66.0,"Orthodox",0,7,2,1,0,1.8,40,7.73,34,0.0,0,25,2.0
300,"Azamat Bekoev","Iron","Dec 30, 1995",29,"6' 0""",185,72.0,"Orthodox",2,20,3,0,0,7.59,61,4.48,46,2.59,33,100,0.0
301,"Mirsad Bektic","","Feb 16, 1991",34,"5' 8""",145,70.0,"Orthodox",0,13,4,0,0,2.43,41,1.8,57,3.98,52,92,0.4
302,"Diana Belbita","The Warrior Princess","Jun 26, 1996",29,"5' 7""",125,68.0,"Orthodox",0,15,10,0,0,6.45,41,6.55,51,0.86,62,64,0.0
303,"Alan Belcher","The Talent","Apr 24, 1984",41,"6' 2""",185,75.0,"Orthodox",0,18,8,0,0,2.7,41,3.1,59,0.44,26,55,0.9
304,"Vitor Belfort","The Phenom","Apr 01, 1977",48,"6' 0""",185,74.0,"Southpaw",0,26,14,0,0,1.59,46,2.83,50,1.02,60,53,0.6
305,"Yousri Belgaroui","","Jun 02, 1992",33,"6' 5""",185,79.0,"Orthodox",1,8,3,0,0,4.43,60,2.65,57,0.0,0,81,0.0
306,"Rodolfo Bellato","Trator","Feb 05, 1996",29,"6' 3""",205,75.0,"Orthodox",0,12,2,1,0,5.84,61,6.0,45,1.26,36,100,0.3
307,"Danilo Belluardo","Caterpillar","Jul 21, 1994",30,"6' 0""",155,74.0,"Southpaw",0,12,5,0,0,1.52,61,4.79,41,3.5,100,50,0.0
308,"Joey Beltran","The Mexicutioner","Dec 08, 1981",43,"6' 1""",185,75.0,"Orthodox",0,17,14,0,0,4.92,36,5.27,54,0.48,18,75,0.0
309,"Marco Beltran","Psycho","May 18, 1986",39,"5' 8""",125,69.0,"Orthodox",0,8,6,0,0,2.07,37,1.93,63,0.7,50,46,0.2
310,"Joseph Benavidez","","Jul 31, 1984",40,"5' 4""",125,65.0,"Southpaw",0,28,8,0,0,3.52,34,2.67,61,1.41,30,62,0.6
311,"Mike Bencic","Batman","",0,"6' 0""",215,0.0,"Orthodox",0,1,2,0,0,0.0,0,3.32,53,0.0,0,0,0.0
312,"Dave Beneteau","Dangerous","",0,"6' 2""",250,0.0,"Orthodox",1,6,5,1,0,0.0,0,0.0,0,0.0,0,0,0.0
313,"Karla Benitez","","",0,"5' 3""",113,0.0,"",0,14,11,1,0,0.0,0,2.4,57,0.0,0,100,0.0
314,"Gabriel Benitez","Moggly","Jun 15, 1988",37,"5' 8""",155,71.0,"Southpaw",0,23,13,0,0,5.26,41,4.49,63,0.22,50,55,0.9
315,"Josh Bennett","","",0,"6' 4""",259,0.0,"Orthodox",0,11,14,0,0,2.9,40,5.8,43,1.5,100,100,0.0
316,"DeAnna Bennett","The Argentine Assassin","Nov 18, 1984",40,"5' 4""",125,68.0,"Orthodox",0,8,3,1,0,3.13,58,3.27,58,0.0,0,0,1.0
317,"Benjamin Bennett","Mr. Alaska","May 08, 1994",31,"6' 0""",170,73.0,"Switch",1,7,1,0,0,4.53,54,4.53,65,6.0,60,0,0.0
318,"Lance Benoist","","Aug 26, 1988",36,"5' 11""",170,72.0,"Southpaw",1,7,2,0,0,3.68,51,2.7,56,1.5,33,61,0.0
319,"Joe Benoit","","Mar 12, 1982",43,"5' 9""",170,0.0,"Orthodox",0,11,4,0,0,0.0,0,0.0,100,0.0,0,0,0.0
320,"Ryan Benoit","Baby Face","Aug 25, 1989",35,"5' 5""",125,68.0,"Orthodox",0,10,8,0,0,2.88,39,3.65,58,0.28,22,72,0.4
321,"Pat Benson","","",0,"5' 9""",155,0.0,"",1,3,5,3,0,0.0,0,0.0,0,0.0,0,0,0.0
322,"Len Bentley","","Nov 30, 1982",42,"5' 9""",155,0.0,"",1,10,6,0,0,0.0,0,0.0,0,0.0,0,0,0.0
323,"Steve Berger","The Red Nosed Pitbull","May 20, 1973",52,"5' 11""",170,0.0,"Orthodox",0,21,23,2,0,1.0,27,3.26,36,0.84,40,16,1.7
324,"Kenneth Bergh","","Jun 26, 1989",36,"6' 2""",205,74.0,"Orthodox",0,8,0,0,0,4.56,75,1.27,28,0.0,0,0,0.0
325,"Bret Bergmark","The Angry Hick","Nov 24, 1973",51,"5' 9""",170,0.0,"",1,6,1,1,0,2.78,52,2.78,37,4.17,100,50,4.2
326,"Keith Berish","Sha Bang Bang","Nov 14, 1985",39,"6' 0""",205,0.0,"Orthodox",0,5,1,0,0,3.58,36,4.81,62,1.76,40,0,0.0
327,"Dennis Bermudez","The Menace","Dec 13, 1986",38,"5' 6""",155,66.0,"Orthodox",1,17,9,0,0,4.42,46,3.07,59,3.89,40,82,1.1
328,"Manny Bermudez","The Bermudez Triangle","Jul 16, 1994",30,"5' 10""",145,71.0,"Orthodox",0,14,2,0,0,2.92,61,2.68,46,3.06,54,0,3.1
329,"Talita Bernardo","","Mar 04, 1987",38,"5' 4""",135,68.0,"Orthodox",0,6,4,0,0,3.12,42,4.04,55,1.62,22,28,0.5
330,"Dave Berry","","",0,"",0,0.0,"",0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
331,"Keith Berry","","Oct 25, 1987",37,"6' 1""",185,0.0,"",0,15,14,1,0,0.27,12,6.27,28,0.0,0,0,0.0
332,"Dieusel Berto","","",0,"5' 9""",200,0.0,"",0,0,3,0,0,0.0,0,0.0,0,0.0,0,0,0.0
333,"Edson Berto","Little Tiger","Jul 05, 1983",42,"5' 6""",155,0.0,"Orthodox",0,17,12,1,0,1.76,36,4.62,47,5.47,40,0,2.7
334,"Allen Berube","Monstah Lobstah","Aug 25, 1974",50,"5' 8""",155,0.0,"Orthodox",0,4,3,0,0,0.92,80,0.92,33,6.87,100,0,3.4
335,"Anton Berzin","The Body Snatcher","Sep 29, 1989",35,"6' 2""",205,0.0,"Orthodox",0,5,1,0,0,4.4,46,6.8,67,2.0,28,0,1.0
336,"Scott Bessac","","",0,"6' 4""",245,0.0,"",0,4,6,0,0,0.0,0,0.0,0,0.0,0,0,0.0
337,"Matt Bessette","The Mangler","Dec 28, 1984",40,"5' 10""",145,70.0,"Orthodox",0,22,9,0,0,4.36,41,4.45,58,0.64,28,61,0.3
338,"Khadzhi Bestaev","Best","Jul 16, 1988",36,"6' 6""",185,76.0,"",0,10,4,0,0,6.15,29,10.0,43,0.0,0,0,0.0
339,"Arjan Bhullar","","May 13, 1986",39,"6' 1""",245,75.0,"Orthodox",2,9,1,0,0,2.33,56,3.25,59,1.73,75,100,0.0
340,"KB Bhullar","The Bengal","Oct 12, 1991",33,"6' 4""",185,78.0,"Switch",0,8,2,0,0,4.31,49,5.39,45,0.0,0,0,0.0
341,"Bibulatov Magomed","Chaborz","Aug 22, 1988",36,"5' 5""",125,65.0,"Orthodox",0,14,2,0,0,3.6,51,1.83,52,2.85,40,75,0.0
342,"David Bielkheden","","Jun 06, 1979",46,"5' 10""",155,71.0,"Orthodox",0,24,12,0,0,1.11,57,1.64,54,2.65,63,14,0.0
343,"Blake Bilder","El Animal","Jul 12, 1990",34,"5' 8""",145,68.0,"Switch",0,8,2,1,0,3.81,48,4.15,53,0.31,7,71,0.6
344,"Jonas Bilharinho","","May 22, 1990",35,"5' 11""",145,75.0,"Switch",1,9,1,1,0,3.71,60,3.36,57,0.0,0,100,0.0
345,"Jeremiah Billington","","Nov 14, 1977",47,"5' 9""",205,0.0,"Orthodox",0,11,2,0,0,1.6,62,7.06,35,0.0,0,50,0.0
346,"Scott Bills","","",0,"5' 10""",170,0.0,"",0,7,9,1,0,0.0,0,0.0,0,0.0,0,0,0.0
347,"Anthony Birchak","El Toro","May 16, 1986",39,"5' 8""",135,69.0,"Orthodox",0,16,8,0,0,3.93,36,3.67,56,0.48,14,61,0.5
348,"Chris Birchler","The Big Buck","Jun 05, 1987",38,"6' 3""",205,0.0,"Switch",0,7,4,0,0,9.35,46,14.83,35,0.0,0,0,0.0
349,"Angad Bisht","","Jun 05, 1995",30,"5' 7""",125,67.0,"Orthodox",0,10,3,0,0,3.91,51,4.56,33,2.41,37,100,0.0
