"id";"name";"nickname";"dob";"age";"height";"weight";"reach";"stance";"winstreak";"wins";"losses";"draws";"belt";"SLpM";"Str_Acc";"SApM";"Str_Def";"TD_Avg";"TD_Acc";"TD_Def";"Sub_Avg"
1658;"Dean Lister";"The Boogeyman";"Feb 13, 1976";49;"6' 1""";185;75.0;"Orthodox";0;13;7;0;0;1.26;35;1.89;61;1.58;15;50;1.1
1663;"Ryan Loder";"Man of Steel";"Jun 05, 1991";33;"6' 2""";185;76.0;"Southpaw";0;8;2;0;0;5.76;71;2.51;50;1.57;14;100;1.6
1666;"David Loiseau";"The Crow";"Dec 17, 1979";45;"6' 0""";185;76.0;"Orthodox";0;23;11;0;0;1.59;44;3.64;43;0.43;42;36;0.1
1667;"Hector Lombard";"";"Feb 02, 1978";47;"5' 9""";185;71.0;"Southpaw";0;34;10;1;0;3.02;46;3.35;53;1.69;48;77;0.5
1670;"Loma Lookboonmee";"";"Jan 18, 1996";29;"5' 1""";115;61.0;"Orthodox";4;10;3;0;0;3.87;56;2.47;52;2.03;51;73;0.1
1671;"Ange Loosa";"The Last Ninja";"Mar 18, 1993";32;"5' 10""";170;74.0;"Orthodox";0;10;4;0;0;5.6;44;6.68;53;2.41;38;83;0.2
1673;"Dileno Lopes";"";"Sep 26, 1984";40;"5' 5""";135;0.0;"";0;19;3;0;0;2.37;36;3.33;53;2.5;31;100;1.5
1674;"Diego Lopes";"";"Dec 30, 1994";30;"5' 11""";145;72.0;"Orthodox";0;26;7;0;0;3.7;47;4.76;46;0.35;40;67;1.9
1680;"Matthew Lopez";"";"Jan 21, 1987";38;"5' 7""";135;69.0;"Southpaw";0;10;4;0;0;3.13;50;3.73;55;3.32;60;71;1.3
1682;"Gustavo Lopez";"";"Jun 27, 1989";35;"5' 5""";135;67.0;"Orthodox";0;12;6;1;0;2.48;40;3.87;57;1.74;41;31;0.7
1686;"Ian Loveland";"The Barn Owl";"Sep 07, 1983";41;"5' 8""";145;0.0;"Orthodox";0;18;10;0;0;2.71;40;2.36;64;1.0;37;69;0.3
1687;"Waylon Lowe";"";"Oct 31, 1980";44;"5' 7""";145;0.0;"Southpaw";0;16;7;0;0;1.88;55;2.4;53;4.47;55;83;0.3
1689;"Lu Kai";"The Last Gladiator";"Mar 01, 1994";31;"5' 9""";145;69.0;"Orthodox";0;8;5;0;0;3.76;43;5.51;55;2.62;50;100;2.6
1691;"Iasmin Lucindo";"";"Jan 08, 2002";23;"5' 3""";115;66.0;"Orthodox";0;17;6;0;0;2.94;44;2.53;65;2.15;60;54;0.2
1692;"Duane Ludwig";"Bang";"Aug 04, 1978";46;"5' 10""";170;70.0;"Orthodox";0;21;14;0;0;4.62;44;3.05;57;0.43;25;59;0.1
1698;"Vicente Luque";"The Silent Assassin";"Nov 27, 1991";33;"5' 11""";170;75.0;"Orthodox";1;23;10;1;0;5.05;51;5.22;52;0.99;53;62;0.7
1699;"Travis Lutter";"The Serial Killer";"May 12, 1973";52;"5' 11""";185;75.0;"Orthodox";0;10;6;0;0;0.41;32;2.42;42;1.95;24;30;0.7
1703;"Jason MacDonald";"The Athlete";"Jun 03, 1975";49;"6' 3""";185;80.0;"Orthodox";0;25;16;0;0;1.55;52;2.7;46;1.43;16;35;2.0
1704;"Rob MacDonald";"Maximus";"Sep 05, 1978";46;"6' 3""";205;78.0;"Orthodox";0;5;4;0;0;1.8;50;2.04;46;7.19;80;80;5.4
1705;"Rory MacDonald";"Red King";"Jul 22, 1989";35;"6' 0""";170;76.0;"Orthodox";0;19;4;0;0;3.75;42;2.8;62;1.77;47;88;0.4
1709;"Ian Machado Garry";"The Future";"Nov 17, 1997";27;"6' 3""";170;74.0;"Orthodox";1;16;1;0;0;4.77;54;2.77;51;1.02;33;73;0.4
1710;"Lyoto Machida";"The Dragon";"May 30, 1978";47;"6' 1""";185;74.0;"Southpaw";2;24;8;0;0;2.59;53;1.57;61;1.21;65;75;0.4
1713;"Reza Madadi";"Mad Dog";"Jun 20, 1978";46;"5' 11""";155;73.0;"Orthodox";0;14;6;0;0;2.51;46;3.31;66;3.17;33;89;0.5
1714;"Don Madge";"Magic Man";"Nov 12, 1990";34;"6' 0""";155;72.0;"Southpaw";2;9;3;1;0;2.08;52;0.74;67;2.22;25;80;0.7
1718;"Yoshiro Maeda";"";"Oct 31, 1981";43;"5' 7""";139;68.0;"Southpaw";0;35;16;5;0;2.36;33;2.55;63;2.93;51;50;0.7
1719;"Leonardo Mafra";"Macarrao";"Apr 25, 1989";36;"5' 10""";155;70.0;"Orthodox";0;13;4;0;0;4.55;48;4.38;43;2.12;83;69;0.4
1720;"Vinny Magalhaes";"Pezao";"Jul 02, 1984";40;"6' 3""";205;75.0;"Orthodox";0;14;9;0;0;2.14;24;3.97;68;1.55;44;66;0.8
1722;"Caio Magalhaes";"Hellboy";"Dec 14, 1987";37;"6' 1""";185;73.0;"Orthodox";0;10;3;0;0;2.27;40;2.78;56;1.05;15;58;1.6
1724;"Angela Magana";"Your Majesty";"Aug 02, 1983";41;"5' 1""";115;65.0;"Orthodox";0;11;9;0;0;1.53;28;4.92;42;0.4;25;28;0.4
1725;"Neil Magny";"The Haitian Sensation";"Aug 03, 1987";37;"6' 3""";170;80.0;"Orthodox";0;29;14;0;0;3.43;46;2.48;51;2.12;38;53;0.2
1727;"Rashid Magomedov";"Highlander";"Nov 29, 1984";40;"5' 9""";155;70.0;"Orthodox";1;20;2;0;0;4.4;49;3.05;54;0.67;57;89;0.2
1729;"Abus Magomedov";"";"Sep 02, 1990";34;"6' 2""";185;78.0;"Orthodox";3;28;6;1;0;3.21;48;3.68;56;2.65;57;100;0.2
1731;"Zabit Magomedsharipov";"";"Mar 01, 1991";34;"6' 1""";145;73.0;"Orthodox";6;18;1;0;0;4.89;48;3.0;64;5.22;56;77;0.8
1732;"John Maguire";"The One";"May 19, 1983";42;"5' 9""";155;69.0;"Southpaw";0;24;9;0;0;1.41;41;2.44;65;2.8;46;77;1.1
1736;"Demian Maia";"";"Nov 06, 1977";47;"6' 1""";170;72.0;"Southpaw";0;28;11;0;0;1.8;43;2.07;63;2.49;24;61;1.0
1737;"Jennifer Maia";"";"Oct 06, 1988";36;"5' 4""";125;64.0;"Orthodox";0;21;10;1;0;4.35;38;4.52;55;0.42;27;58;0.1
1740;"Islam Makhachev";"";"Oct 27, 1991";33;"5' 10""";155;70.0;"Southpaw";15;27;1;0;1;2.63;58;1.55;61;3.2;53;90;1.1
1742;"Zach Makovsky";"Fun Size";"Apr 19, 1983";42;"5' 4""";125;64.0;"Southpaw";0;20;8;0;0;1.94;43;2.24;62;3.71;30;56;0.3
1743;"Azat Maksum";"Qazaq";"Feb 02, 1995";30;"5' 7""";125;70.0;"Southpaw";0;17;1;0;0;2.8;23;5.23;55;2.0;22;66;0.5
1744;"Fabio Maldonado";"Caipira de Aco";"Mar 17, 1980";45;"6' 1""";205;75.0;"Orthodox";0;23;11;0;0;5.29;58;4.31;53;0.44;57;61;0.6
1747;"Jacob Malkoun";"Mamba";"Aug 26, 1995";29;"5' 9""";185;73.0;"Orthodox";1;8;3;0;0;3.86;56;2.48;52;6.62;42;20;0.4
1748;"Mike Malott";"Proper";"Nov 07, 1991";33;"6' 1""";170;73.0;"Orthodox";2;12;2;1;0;4.09;47;2.96;54;2.08;56;16;0.7
1751;"Nate Maness";"Mayhem";"Jun 27, 1991";33;"5' 10""";125;72.0;"Orthodox";2;16;3;0;0;3.14;50;3.88;42;0.68;75;80;0.7
1758;"Jimi Manuwa";"Poster Boy";"Feb 18, 1980";45;"6' 1""";205;79.0;"Orthodox";0;17;6;0;0;3.43;54;3.97;49;0.53;18;70;0.4
1760;"Cristiano Marcello";"";"Dec 03, 1977";47;"5' 9""";155;72.0;"Orthodox";0;13;6;0;0;2.56;33;3.61;58;0.44;11;20;0.9
1762;"Jose Maria";"No Chance";"Jan 04, 1982";43;"5' 5""";125;0.0;"Orthodox";0;37;7;0;0;3.2;53;3.98;52;2.32;27;33;2.3
1764;"Enrique Marin";"Wasabi";"Sep 02, 1986";38;"5' 10""";170;0.0;"";0;10;4;0;0;1.43;33;3.0;50;2.5;38;60;1.0
1765;"Chepe Mariscal";"Machine Gun";"Oct 27, 1992";32;"5' 7""";145;69.0;"Orthodox";5;18;6;0;0;4.95;56;3.07;51;2.85;39;73;0.2
1766;"Ronny Markes";"";"Apr 21, 1988";37;"6' 1""";185;75.0;"Orthodox";0;17;5;0;0;2.17;53;2.43;45;3.13;40;100;0.5
1768;"Randa Markos";"Quiet Storm";"Aug 10, 1985";39;"5' 4""";115;63.0;"Orthodox";1;11;12;1;0;2.97;43;3.1;58;1.12;28;52;0.2
1771;"Nate Marquardt";"The Great";"Apr 20, 1979";46;"6' 0""";185;74.0;"Orthodox";0;35;19;2;0;2.71;49;2.32;55;1.87;51;70;0.8
1774;"Carmelo Marrero";"The Fury";"Jan 26, 1981";44;"6' 0""";205;73.0;"Orthodox";0;16;6;0;0;0.84;34;2.04;54;3.21;36;36;0.9
1775;"John Marsh";"";"Sep 15, 1970";54;"6' 0""";265;0.0;"Orthodox";0;8;7;0;0;0.83;42;2.23;40;0.43;100;54;0.4
1776;"Eliot Marshall";"Fire";"Jul 07, 1980";44;"6' 2""";205;77.0;"Orthodox";0;10;4;0;0;1.93;27;2.39;67;0.47;33;79;0.9
1778;"Francis Marshall";"Fire";"Mar 03, 1999";26;"5' 9""";145;72.0;"Orthodox";0;8;3;0;0;3.46;33;4.1;54;2.75;44;66;0.4
1781;"Anthony Rocco Martin";"";"Dec 11, 1989";35;"6' 0""";170;73.0;"Orthodox";0;17;6;0;0;2.68;37;2.59;58;0.71;27;68;1.0
1782;"Mallory Martin";"";"Jan 29, 1994";31;"5' 4""";115;63.0;"Orthodox";0;7;5;0;0;4.42;48;6.64;55;2.28;43;25;0.3
1787;"Jonathan Martinez";"Dragon";"Apr 20, 1994";31;"5' 8""";135;70.0;"Southpaw";0;19;6;0;0;4.44;49;4.09;56;0.38;35;68;0.1
1788;"Poppies Martinez";"The Tachi Kid";"Aug 19, 1983";41;"5' 9""";145;0.0;"";2;29;11;0;0;2.88;50;2.16;51;1.54;33;50;9.2
1789;"Mana Martinez";"ManaBoi";"Mar 25, 1996";29;"5' 10""";135;70.0;"Orthodox";0;10;4;0;0;4.33;48;4.94;50;0.72;42;25;0.5
1791;"Roque Martinez";"";"Mar 04, 1986";39;"5' 10""";250;72.0;"Orthodox";0;15;8;2;0;3.28;53;4.9;56;0.38;50;53;0.4
1801;"Mike Massenzio";"The Master of Disaster";"Nov 01, 1982";42;"6' 2""";185;73.0;"Southpaw";0;13;9;0;0;2.08;45;3.59;54;2.74;24;50;1.4
1802;"Jameel Massouh";"";"Sep 12, 1984";40;"5' 10""";145;72.0;"Orthodox";0;26;9;0;0;1.91;54;2.62;55;0.67;15;50;0.7
1804;"Jorge Masvidal";"Gamebred";"Nov 12, 1984";40;"5' 11""";170;74.0;"Orthodox";0;35;17;0;0;4.05;47;3.05;64;1.38;59;72;0.3
1808;"Daijiro Matsui";"";"Dec 05, 1972";52;"5' 9""";200;0.0;"Orthodox";1;13;29;7;0;0.84;45;1.69;55;1.83;30;43;0.4
1811;"Jean Matsumoto";"";"Sep 09, 1999";25;"5' 6""";135;68.0;"Orthodox";0;16;1;0;0;5.18;41;5.4;45;2.73;47;57;0.3
1813;"Jake Matthews";"The Celtic Kid";"Aug 19, 1994";30;"5' 11""";170;73.0;"Orthodox";2;21;7;0;0;3.45;43;2.63;61;1.46;41;67;0.6
1814;"Connor Matthews";"The Controller";"May 31, 1992";33;"5' 8""";145;71.0;"Switch";0;7;4;0;0;4.82;43;6.06;55;3.24;55;46;0.7
1815;"Vladimir Matyushenko";"The Janitor";"Jan 04, 1971";54;"6' 0""";205;74.0;"Orthodox";0;27;8;0;0;1.9;44;1.62;59;3.25;46;70;0.1
1816;"Miranda Maverick";"Fear The";"Jul 01, 1997";27;"5' 3""";125;65.0;"Southpaw";4;17;5;0;0;3.39;45;2.31;60;2.39;41;44;0.3
1817;"Nick Maximov";"";"Dec 23, 1997";27;"6' 0""";185;76.0;"Southpaw";0;8;2;0;0;1.93;45;2.64;46;4.16;45;35;0.2
1822;"Gray Maynard";"";"May 09, 1979";46;"5' 9""";155;70.0;"Orthodox";0;13;7;1;0;1.92;32;2.64;66;2.91;47;81;0.7
1823;"Gina Mazany";"Danger";"Aug 19, 1988";36;"5' 6""";125;68.0;"Southpaw";0;7;6;0;0;3.73;50;3.52;50;4.34;52;33;0.2
1824;"Sabina Mazo";"Colombian Queen";"Mar 25, 1997";28;"5' 7""";125;70.0;"Orthodox";0;9;4;0;0;6.1;43;4.35;57;0.65;80;59;0.2
1827;"Michael McBride";"";"Mar 09, 1986";39;"6' 1""";155;0.0;"Orthodox";0;8;3;0;0;4.08;48;5.85;40;1.85;42;30;1.2
1829;"Molly McCann";"Meatball";"May 04, 1990";35;"5' 4""";115;62.0;"Orthodox";0;14;8;0;0;5.28;49;4.65;62;1.78;36;38;0.5
1832;"Sean McCorkle";"";"Jul 17, 1976";48;"6' 7""";265;81.0;"Orthodox";0;17;7;0;0;0.85;44;2.48;52;2.12;40;33;4.2
1833;"Danni McCormack";"Mac";"Mar 15, 1990";35;"5' 4""";125;62.0;"Southpaw";1;9;2;0;0;6.93;51;4.53;60;6.0;42;50;2.0
1835;"Tamdan McCrory";"The Barncat";"Nov 05, 1986";38;"6' 4""";185;76.0;"Switch";0;14;5;0;0;2.07;49;1.6;46;2.28;50;33;2.5
1837;"Robert McDaniel";"Bubba";"May 03, 1983";42;"6' 3""";185;75.0;"Southpaw";0;28;10;0;0;1.64;44;1.98;56;0.93;50;50;1.4
1839;"Michael McDonald";"Mayday";"Jan 15, 1991";34;"5' 9""";135;70.0;"Orthodox";0;17;4;0;0;2.69;42;2.76;57;1.09;66;52;1.4
1842;"Drew McFedries";"The Massacre";"Jul 27, 1978";46;"6' 0""";185;72.0;"Southpaw";0;12;7;0;0;5.13;51;4.56;52;1.42;100;56;0.7
1845;"Court McGee";"The Crusher";"Dec 12, 1984";40;"5' 11""";170;75.0;"Orthodox";1;23;13;0;0;4.6;37;3.59;61;1.87;25;69;0.5
1846;"Marcus McGhee";"The Maniac";"May 07, 1990";35;"5' 8""";135;69.0;"Orthodox";4;10;1;0;0;6.06;48;2.83;64;0.46;33;100;0.5
1849;"Conor McGregor";"The Notorious";"Jul 14, 1988";36;"5' 9""";155;74.0;"Southpaw";0;22;6;0;0;5.32;49;4.66;54;0.67;55;66;0.1
1853;"Cory McKenna";"Poppins";"Jul 11, 1999";25;"5' 3""";115;58.0;"Orthodox";0;8;4;0;0;2.94;38;3.68;46;2.0;47;75;0.4
1855;"Cody McKenzie";"";"Dec 16, 1987";37;"6' 0""";155;72.0;"Switch";0;16;10;0;0;1.74;34;2.5;67;2.5;25;14;2.5
1856;"Terrance McKinney";"T. Wrecks";"Sep 15, 1994";30;"5' 10""";155;73.0;"Switch";1;16;7;0;0;5.91;56;2.59;47;3.23;36;77;1.4
1857;"Garreth McLellan";"Soldier Boy";"Sep 01, 1982";42;"6' 1""";185;72.0;"Southpaw";0;13;6;0;0;3.56;54;2.94;45;1.15;22;34;0.9
1858;"Sara McMann";"";"Sep 24, 1980";44;"5' 6""";135;66.0;"Orthodox";1;13;6;0;0;2.26;46;1.92;47;4.38;65;50;0.5
1860;"James McSweeney";"The Hammer";"Oct 24, 1980";44;"6' 4""";230;77.0;"Switch";0;15;15;0;0;3.94;55;4.33;42;0.52;33;100;1.1
1861;"Tim Means";"The Dirty Bird";"Feb 20, 1984";41;"6' 2""";170;75.0;"Orthodox";0;33;17;1;0;5.04;49;3.65;60;1.14;40;64;0.2
1862;"Yancy Medeiros";"";"Sep 07, 1987";37;"5' 10""";155;75.0;"Orthodox";0;15;8;0;0;4.36;37;5.67;47;0.33;50;73;0.7
1867;"Emil Meek";"Valhalla";"Aug 20, 1988";36;"5' 11""";170;74.0;"Switch";0;9;5;1;0;2.52;39;2.53;38;0.25;33;47;1.0
1869;"Gerald Meerschaert";"GM3";"Dec 18, 1987";37;"6' 1""";185;77.0;"Southpaw";0;37;19;0;0;3.05;45;3.43;53;1.86;31;42;1.4
1871;"Jordan Mein";"Young Gun";"Oct 10, 1989";35;"6' 0""";170;73.0;"Orthodox";2;31;12;0;0;3.35;44;2.55;69;1.56;58;66;0.2
1873;"Gilbert Melendez";"El Nino";"Apr 12, 1982";43;"5' 9""";145;73.0;"Orthodox";0;22;8;0;0;3.44;33;2.53;63;1.64;41;71;0.2
1877;"Chad Mendes";"Money";"May 01, 1985";40;"5' 6""";145;66.0;"Orthodox";0;18;5;0;0;2.78;49;2.35;67;4.13;55;100;0.3
1880;"Mateus Mendonca";"Bocao";"Jan 17, 1999";26;"5' 6""";125;71.0;"Orthodox";0;10;3;0;0;1.66;40;4.14;30;2.54;27;55;0.4
1882;"Alonzo Menifield";"Atomic";"Oct 18, 1987";37;"6' 0""";205;76.0;"Orthodox";1;16;5;1;0;4.0;55;3.92;49;0.56;31;78;0.2
1883;"Ivan Menjivar";"The Pride of El Salvador";"May 30, 1982";43;"5' 6""";145;64.0;"Orthodox";0;25;12;0;0;2.78;37;2.76;65;0.56;28;38;1.0
1884;"Dave Menne";"The Warrior";"Jul 29, 1974";50;"5' 10""";170;0.0;"Orthodox";0;45;17;2;0;1.84;44;1.99;42;0.46;50;57;2.5
1889;"Yaotzin Meza";"";"Feb 04, 1981";44;"5' 9""";145;71.0;"Orthodox";0;21;11;0;0;1.43;41;1.62;64;1.06;20;18;1.4
1890;"Jonathan Micallef";"The Captain";"Mar 05, 1999";26;"6' 0""";170;77.0;"Southpaw";2;8;1;0;0;4.77;43;4.0;58;0.83;50;50;0.8
1892;"David Michaud";"BullDawg";"Nov 10, 1988";36;"5' 9""";155;0.0;"Orthodox";0;11;3;0;0;3.25;43;4.45;54;2.53;58;77;0.7
1899;"Pat Miletich";"The Croatian Sensation";"Mar 09, 1968";57;"5' 10""";170;0.0;"Orthodox";0;29;7;2;0;1.79;45;1.66;63;1.96;100;54;1.0
1901;"Phillip Miller";"";"Feb 20, 1979";46;"5' 11""";185;0.0;"Orthodox";2;16;0;0;0;1.61;54;1.93;50;3.62;25;100;0.6
1902;"Jason Miller";"Mayhem";"Dec 24, 1980";44;"6' 1""";185;0.0;"Orthodox";0;23;10;0;0;1.83;43;2.3;49;1.31;28;43;1.3
1903;"Dan Miller";"";"Jun 30, 1981";43;"6' 1""";185;74.0;"Orthodox";0;14;8;0;0;2.03;36;3.06;49;1.67;54;47;1.8
1904;"Jim Miller";"A-10";"Aug 30, 1983";41;"5' 8""";155;71.0;"Southpaw";0;38;19;0;0;2.92;42;3.44;56;1.5;45;48;1.7
1905;"Cole Miller";"Magrinho";"Apr 26, 1984";41;"6' 1""";145;73.0;"Orthodox";0;21;11;0;0;3.0;33;3.88;59;0.6;36;38;1.8
1907;"Micah Miller";"Maverick";"Feb 14, 1987";38;"6' 0""";145;0.0;"Orthodox";0;20;8;0;0;1.33;33;2.15;54;0.98;37;21;2.0
1909;"Juliana Miller";"Killer";"May 07, 1996";29;"5' 7""";125;66.0;"Orthodox";1;5;3;0;0;2.73;44;3.78;36;2.2;38;44;1.3
1914;"Darrick Minner";"";"Apr 28, 1990";35;"5' 7""";145;69.0;"Orthodox";0;26;14;0;0;2.63;65;2.28;35;2.4;72;66;2.7
1915;"Ikuhisa Minowa";"Minowaman";"Jan 12, 1976";49;"5' 9""";181;0.0;"Orthodox";1;60;42;8;0;0.88;40;1.66;49;1.82;41;5;1.9
1918;"Frank Mir";"";"May 24, 1979";46;"6' 3""";264;79.0;"Southpaw";0;18;11;0;0;2.18;47;3.84;38;2.02;40;54;2.0
1920;"Vitor Miranda";"Lex Luthor";"Mar 10, 1979";46;"6' 1""";185;77.0;"Orthodox";0;12;5;0;0;2.98;45;2.95;58;0.95;55;50;0.2
1923;"Kazuo Misaki";"Hitman";"Apr 25, 1976";49;"5' 8""";183;0.0;"Orthodox";1;25;11;2;0;2.85;40;2.74;63;0.72;38;51;0.6
1925;"Dokonjonosuke Mishima";"";"Apr 19, 1972";53;"5' 7""";155;0.0;"Southpaw";0;21;7;2;0;1.06;41;1.22;52;2.47;40;25;1.4
1926;"David Mitchell";"Daudi";"Oct 24, 1979";45;"6' 0""";170;75.0;"Orthodox";0;22;7;0;0;1.74;32;2.06;55;0.66;50;29;2.0
1931;"Roman Mitichyan";"";"Sep 04, 1978";46;"5' 10""";170;0.0;"Orthodox";0;8;3;0;0;0.26;16;2.7;43;1.93;100;25;1.9
1933;"Eiji Mitsuoka";"";"Jan 01, 1976";49;"5' 7""";145;0.0;"Southpaw";0;18;9;2;0;1.49;49;2.26;45;2.3;36;20;1.6
1934;"Hiromitsu Miura";"";"Sep 22, 1981";43;"5' 9""";170;71.0;"Orthodox";0;12;7;0;0;2.12;34;2.12;58;2.23;50;69;0.6
1937;"Takeya Mizugaki";"";"Dec 16, 1983";41;"5' 7""";135;69.0;"Orthodox";0;21;11;2;0;3.37;37;3.27;57;1.46;57;70;0.1
1939;"Tatsuya Mizuno";"";"Jun 02, 1981";43;"6' 1""";205;0.0;"Southpaw";1;16;12;1;0;2.25;37;3.52;53;1.19;25;40;3.6
1940;"Roxanne Modafferi";"The Happy Warrior";"Sep 24, 1982";42;"5' 7""";125;69.0;"Orthodox";0;25;21;0;0;3.35;30;5.7;51;1.35;23;30;0.1
1941;"Bobby Moffett";"The Wolfman";"Jun 01, 1990";34;"5' 10""";145;73.0;"Orthodox";0;13;5;0;0;3.41;39;3.15;61;2.74;66;66;1.4
1943;"Renato Moicano";"";"May 21, 1989";36;"5' 11""";155;72.0;"Orthodox";0;20;6;1;0;4.36;48;3.55;60;1.82;44;71;0.6
1944;"Thiago Moises";"";"Mar 23, 1995";30;"5' 9""";155;70.0;"Orthodox";0;19;9;0;0;2.48;42;4.08;53;1.31;35;52;1.1
1945;"Muhammad Mokaev";"The Punisher";"Jul 30, 2000";24;"5' 7""";125;70.0;"Orthodox";7;13;0;0;0;1.61;45;1.35;57;5.29;41;25;0.8
1950;"Jeff Monson";"The Snowman";"Jan 18, 1971";54;"5' 9""";247;74.0;"Orthodox";0;60;26;1;0;0.97;30;2.87;59;1.06;12;66;0.7
1951;"Darrell Montague";"Mongoose";"Nov 03, 1987";37;"5' 6""";125;67.0;"Southpaw";0;13;5;0;0;1.92;25;5.38;52;0.72;25;33;1.4
1954;"Nicco Montano";"";"Dec 16, 1988";36;"5' 5""";135;65.0;"Southpaw";0;5;3;0;0;5.6;41;4.43;64;2.25;54;69;0.4
1955;"Antonio Monteiro";"Junior Negao";"Jul 02, 1995";29;"5' 7""";145;70.0;"Orthodox";0;17;5;1;0;3.93;49;8.33;33;1.0;33;66;1.0
1962;"Sergio Moraes";"The Panther";"Jul 23, 1982";42;"6' 0""";170;72.0;"Orthodox";0;14;6;1;0;2.42;42;3.73;59;1.2;38;75;0.4
1963;"Marlon Moraes";"Magic";"Apr 26, 1988";37;"5' 6""";135;67.0;"Orthodox";0;23;10;1;0;3.37;40;4.53;54;0.87;41;46;0.3
1965;"John Moraga";"";"Mar 20, 1984";41;"5' 6""";125;66.0;"Orthodox";0;19;7;0;0;2.57;43;2.55;56;0.62;23;44;1.1
1968;"Albert Morales";"The Warrior";"May 25, 1991";34;"5' 9""";135;72.0;"Orthodox";0;7;4;1;0;3.81;35;3.96;56;0.91;35;70;0.2
1969;"Vince Morales";"Vandetta";"Nov 12, 1990";34;"5' 7""";135;70.0;"Orthodox";0;16;10;0;0;3.57;37;4.0;53;0.59;40;58;0.5
1972;"Sarah Moras";"Cheesecake";"Apr 30, 1988";37;"5' 7""";135;67.0;"Orthodox";0;6;8;0;0;2.28;34;3.58;50;0.67;21;33;0.8
1973;"Christian Morecraft";"";"Sep 08, 1986";38;"6' 6""";260;81.0;"Orthodox";0;8;3;0;0;2.82;34;2.46;46;3.26;66;50;2.2
1978;"Brandon Moreno";"The Assassin Baby";"Dec 07, 1993";31;"5' 7""";125;70.0;"Orthodox";2;23;8;2;0;3.96;44;3.62;60;1.51;44;64;0.4
1979;"Dan Moret";"The Hitman";"Nov 21, 1986";38;"6' 0""";155;73.0;"Southpaw";0;13;6;0;0;2.67;43;3.56;43;1.25;27;45;0.4
1983;"Alex Morono";"The Great White";"Aug 16, 1990";34;"5' 11""";170;72.0;"Orthodox";0;24;12;0;0;5.03;40;4.78;56;0.33;24;47;0.3
1984;"Maryna Moroz";"Iron Lady";"Sep 08, 1991";33;"5' 7""";125;67.0;"Orthodox";0;11;6;0;0;4.42;33;4.89;51;0.7;24;42;0.6
1990;"Eduarda Moura";"Ronda";"Feb 28, 1994";31;"5' 6""";125;66.0;"Orthodox";1;11;1;0;0;2.6;49;2.45;53;4.37;35;100;0.4
1991;"Gegard Mousasi";"";"Aug 01, 1985";39;"6' 2""";185;76.0;"Orthodox";5;42;6;2;0;3.75;50;1.21;68;1.59;60;59;1.1
1997;"Belal Muhammad";"Remember the Name";"Jul 09, 1988";36;"5' 11""";170;72.0;"Orthodox";0;24;4;0;0;4.46;43;3.78;55;2.24;38;90;0.1
2000;"Jamie Mullarkey";"";"Aug 17, 1994";30;"6' 0""";155;74.0;"Orthodox";0;17;8;0;0;4.39;46;4.53;53;2.31;34;78;0.1
2002;"Pedro Munhoz";"The Young Punisher";"Sep 07, 1986";38;"5' 6""";135;65.0;"Orthodox";0;20;10;0;0;5.38;41;6.29;55;0.48;16;82;0.5
2003;"Andre Muniz";"Sergipano";"Feb 17, 1990";35;"6' 1""";185;78.0;"Southpaw";0;24;7;0;0;2.04;49;2.33;51;4.02;49;35;1.2
2004;"Mark Munoz";"The Filipino Wrecking Machine";"Feb 09, 1978";47;"6' 0""";185;71.0;"Orthodox";1;14;6;0;0;3.12;51;2.26;57;3.17;29;57;0.6
2006;"Johnny Munoz";"Kid Kvenbo";"Feb 16, 1993";32;"5' 9""";135;71.0;"Orthodox";0;12;4;0;0;2.44;36;2.66;55;2.4;25;45;1.8
2008;"Makhmud Muradov";"";"Feb 08, 1990";35;"6' 2""";185;75.0;"Orthodox";0;26;8;0;0;4.21;43;2.57;61;3.03;66;77;0.2
2010;"Kanako Murata";"";"Aug 10, 1993";31;"5' 1""";115;62.0;"Orthodox";0;12;3;0;0;2.15;56;2.4;53;3.38;56;100;0.8
2016;"Lauren Murphy";"Lucky";"Jul 27, 1983";41;"5' 5""";125;67.0;"Orthodox";0;16;6;0;0;4.05;39;5.25;55;1.03;25;69;0.1
2017;"Lerone Murphy";"The Miracle";"Jul 22, 1991";33;"5' 9""";145;73.0;"Orthodox";8;16;0;1;0;4.53;54;2.48;61;1.45;54;52;0.5
2018;"Lee Murray";"Lightning";"Sep 12, 1977";47;"6' 3""";185;0.0;"Orthodox";0;8;2;1;0;0.36;15;3.28;32;0.9;100;42;1.8
2022;"Josias Musasa";"The KO Wizard";"Oct 10, 1998";26;"5' 8""";135;74.0;"Southpaw";0;8;1;0;0;3.45;43;4.6;28;0.82;50;77;0.8
2024;"Nicholas Musoke";"Nico";"Apr 05, 1986";39;"6' 0""";170;75.0;"Orthodox";0;13;5;0;0;3.56;35;3.8;57;1.16;19;82;0.2
2025;"Magomed Mustafaev";"The Sniper";"Aug 02, 1988";36;"5' 8""";155;71.0;"Orthodox";0;14;4;0;0;2.59;58;2.68;41;3.31;50;23;0.4
2034;"Rin Nakai";"";"Oct 22, 1986";38;"5' 1""";135;0.0;"Orthodox";0;19;2;1;0;1.57;33;3.9;60;3.0;18;75;0.5
2035;"Kazuhiro Nakamura";"Kaz";"Jul 16, 1979";45;"5' 11""";205;70.0;"Orthodox";0;21;13;0;0;1.56;37;1.83;59;1.73;36;42;0.6
